Date,Auction Price €/tCO2,Auction Volume tCO2,Country
2022-05-24 00:00:00,78.88,2506500.0,EU
2022-05-25 00:00:00,80.43,2658000.0,PL
2022-05-30 00:00:00,83.75,2506500.0,EU
2022-05-31 00:00:00,83.63,2506500.0,EU
2022-06-07 00:00:00,81.69,2295500.0,EU
2022-06-08 00:00:00,79.11,2658000.0,PL
2022-06-09 00:00:00,80.21,2295500.0,EU
2022-06-10 00:00:00,80.73,1944000.0,DE
2022-06-13 00:00:00,80.1,2295500.0,EU
2022-06-14 00:00:00,82.31,2295500.0,EU
2022-06-15 00:00:00,84.45,600000.0,EU
2022-06-16 00:00:00,85.95,2295500.0,EU
2022-06-17 00:00:00,83.0,1944000.0,DE
2022-06-20 00:00:00,83.51,2295500.0,EU
2022-06-21 00:00:00,84.26,2295500.0,EU
2022-06-22 00:00:00,83.06,2658000.0,PL
2022-06-23 00:00:00,81.07,2295500.0,EU
2022-06-24 00:00:00,82.9,1944000.0,DE
2022-06-27 00:00:00,83.01,2295500.0,EU
2022-06-28 00:00:00,84.54,2296500.0,EU
2022-06-30 00:00:00,88.02,2295500.0,EU
2022-07-01 00:00:00,88.22,1944000.0,DE
2022-07-04 00:00:00,84.34,2295500.0,EU
2022-07-05 00:00:00,83.38,2295500.0,EU
2022-07-06 00:00:00,82.63,2658000.0,PL
2022-07-07 00:00:00,83.36,2295500.0,EU
2022-07-08 00:00:00,82.63,1944000.0,DE
2022-07-11 00:00:00,83.4,2295500.0,EU
2022-07-12 00:00:00,83.89,2295500.0,EU
2022-07-14 00:00:00,83.0,2295500.0,EU
2022-07-15 00:00:00,83.71,1944000.0,DE
2022-07-18 00:00:00,83.33,2295500.0,EU
2022-07-19 00:00:00,83.61,2295500.0,EU
2022-07-20 00:00:00,81.22,2658000.0,PL
2022-07-21 00:00:00,77.6,2295500.0,EU
2022-07-22 00:00:00,78.06,1944000.0,DE
2022-07-25 00:00:00,76.09,2295500.0,EU
2022-07-26 00:00:00,76.51,2295500.0,EU
2022-07-28 00:00:00,77.08,2295500.0,EU
2022-07-29 00:00:00,77.96,1944000.0,DE
2022-08-01 00:00:00,79.5,1146500.0,EU
2022-08-02 00:00:00,80.51,1146500.0,EU
2022-08-03 00:00:00,83.45,1329000.0,PL
2022-08-04 00:00:00,83.81,1146500.0,EU
2022-08-05 00:00:00,84.5,972000.0,DE
2022-08-08 00:00:00,84.6,1146500.0,EU
2022-08-09 00:00:00,84.06,1146500.0,EU
2022-08-11 00:00:00,86.35,1146500.0,EU
2022-08-12 00:00:00,87.3,972000.0,DE
2022-08-15 00:00:00,89.5,1146500.0,EU
2022-08-16 00:00:00,90.64,1146500.0,EU
2022-08-17 00:00:00,94.07,1329000.0,PL
2022-08-18 00:00:00,94.0,1146500.0,EU
2022-08-19 00:00:00,96.87,972000.0,DE
2022-08-22 00:00:00,97.5,1146500.0,EU
2022-08-23 00:00:00,92.52,1146500.0,EU
2022-08-25 00:00:00,89.3,1146500.0,EU
2022-08-26 00:00:00,89.56,982000.0,DE
2022-08-29 00:00:00,88.81,1146500.0,EU
2022-08-30 00:00:00,85.13,1295500.0,EU
2022-08-31 00:00:00,78.96,1334500.0,PL
2022-09-01 00:00:00,77.01,2510500.0,EU
2022-09-02 00:00:00,78.41,1861500.0,DE
2022-09-05 00:00:00,73.75,2510500.0,EU
2022-09-06 00:00:00,71.05,2510500.0,EU
2022-09-07 00:00:00,69.06,600000.0,EU
2022-09-09 00:00:00,65.21,1861500.0,DE
2022-09-12 00:00:00,65.96,2510500.0,EU
2022-09-13 00:00:00,70.48,2510500.0,EU
2022-09-14 00:00:00,68.29,3101500.0,PL
2022-09-15 00:00:00,70.84,2510500.0,EU
2022-09-16 00:00:00,71.0,1861500.0,DE
2022-09-19 00:00:00,71.11,2510500.0,EU
2022-09-20 00:00:00,70.38,2510500.0,EU
2022-09-21 00:00:00,70.39,929000.0,XI
2022-09-22 00:00:00,69.88,2511500.0,EU
2022-09-23 00:00:00,67.56,1861500.0,DE
2022-09-26 00:00:00,66.02,2510500.0,EU
2022-09-27 00:00:00,67.7,2510500.0,EU
2022-09-28 00:00:00,64.71,3101500.0,PL
2022-09-29 00:00:00,64.7,2510500.0,EU
2022-09-30 00:00:00,66.87,1861500.0,DE
2022-10-03 00:00:00,64.45,2510500.0,EU
2022-10-04 00:00:00,66.17,2510500.0,EU
2022-10-06 00:00:00,65.76,2510500.0,EU
2022-10-07 00:00:00,67.52,1861500.0,DE
2022-10-10 00:00:00,67.01,2510500.0,EU
2022-10-11 00:00:00,66.34,2510500.0,EU
2022-10-12 00:00:00,65.76,3101500.0,PL
2022-10-13 00:00:00,66.65,2510500.0,EU
2022-10-14 00:00:00,67.7,1861500.0,DE
2022-10-17 00:00:00,66.25,2510500.0,EU
2022-10-18 00:00:00,67.11,2510500.0,EU
2022-10-19 00:00:00,68.62,586500.0,DE
2022-10-20 00:00:00,67.01,2510500.0,EU
2022-10-21 00:00:00,67.9,1861500.0,DE
2022-10-24 00:00:00,68.02,2510500.0,EU
2022-10-25 00:00:00,74.17,2510500.0,EU
2022-10-26 00:00:00,76.51,3101500.0,PL
2022-10-27 00:00:00,77.1,2510500.0,EU
2022-10-28 00:00:00,80.76,1861500.0,DE
2022-10-31 00:00:00,78.69,2510500.0,EU
2022-11-01 00:00:00,78.76,2510500.0,EU
2022-11-03 00:00:00,76.63,2510500.0,EU
2022-11-04 00:00:00,78.14,1861500.0,DE
2022-11-07 00:00:00,76.75,2510500.0,EU
2022-11-08 00:00:00,76.02,2510500.0,EU
2022-11-09 00:00:00,75.35,3101500.0,PL
2022-11-10 00:00:00,71.62,2510500.0,EU
2022-11-11 00:00:00,73.33,1861500.0,DE
2022-11-14 00:00:00,74.85,2510500.0,EU
2022-11-15 00:00:00,74.93,2510500.0,EU
2022-11-16 00:00:00,74.25,602000.0,EU
2022-11-17 00:00:00,73.31,2510500.0,EU
2022-11-18 00:00:00,72.22,1861500.0,DE
2022-11-21 00:00:00,73.36,2510500.0,EU
2022-11-22 00:00:00,73.54,2510500.0,EU
2022-11-23 00:00:00,74.08,3101500.0,PL
2022-11-24 00:00:00,76.64,2510500.0,EU
2022-11-25 00:00:00,79.36,1861500.0,DE
2022-11-28 00:00:00,77.61,2510500.0,EU
2022-11-29 00:00:00,78.88,2510500.0,EU
2022-12-01 00:00:00,86.11,2510500.0,EU
2022-12-02 00:00:00,85.21,1861500.0,DE
2022-12-05 00:00:00,85.69,2510500.0,EU
2022-12-06 00:00:00,86.48,2510500.0,EU
2022-12-07 00:00:00,87.0,3102500.0,PL
2022-12-08 00:00:00,87.91,2510500.0,EU
2022-12-09 00:00:00,88.26,1861500.0,DE
2022-12-12 00:00:00,88.35,2510500.0,EU
2022-12-13 00:00:00,89.01,2510500.0,EU
2022-12-15 00:00:00,86.16,2510500.0,EU
2022-12-16 00:00:00,83.41,1865500.0,DE
2022-12-19 00:00:00,84.1,2568500.0,EU
2023-01-09 00:00:00,75.27,2409000.0,EU
2023-01-10 00:00:00,78.61,2409000.0,EU
2023-01-12 00:00:00,76.8,2409000.0,EU
2023-01-13 00:00:00,76.42,1939500.0,DE
2023-01-16 00:00:00,75.05,2409000.0,EU
2023-01-17 00:00:00,75.04,2409000.0,EU
2023-01-18 00:00:00,76.25,2676000.0,PL
2023-01-19 00:00:00,82.06,2409000.0,EU
2023-01-20 00:00:00,81.01,1939500.0,DE
2023-01-23 00:00:00,81.52,2409000.0,EU
2023-01-24 00:00:00,80.88,2409000.0,EU
2023-01-25 00:00:00,78.29,775500.0,EU
2023-01-26 00:00:00,83.51,2409000.0,EU
2023-01-27 00:00:00,86.71,1939500.0,DE
2023-01-30 00:00:00,85.2,2409000.0,EU
2023-01-31 00:00:00,86.68,2409000.0,EU
2023-02-01 00:00:00,91.91,2676000.0,PL
2023-02-02 00:00:00,93.5,2409000.0,EU
2023-02-03 00:00:00,91.15,1939500.0,DE
2023-02-06 00:00:00,91.78,2409000.0,EU
2023-02-07 00:00:00,87.52,2409000.0,EU
2023-02-09 00:00:00,87.36,2409000.0,EU
2023-02-10 00:00:00,89.7,1939500.0,DE
2023-02-13 00:00:00,88.86,2409000.0,EU
2023-02-14 00:00:00,89.96,2409000.0,EU
2023-02-15 00:00:00,87.75,2676000.0,PL
2023-02-16 00:00:00,92.85,2409000.0,EU
2023-02-17 00:00:00,93.69,1939500.0,DE
2023-02-20 00:00:00,93.73,2409000.0,EU
2023-02-21 00:00:00,95.35,2409000.0,EU
2023-02-23 00:00:00,93.26,2409000.0,EU
2023-02-24 00:00:00,95.83,1939500.0,DE
2023-02-27 00:00:00,95.12,2409000.0,EU
2023-02-28 00:00:00,96.33,2409000.0,EU
2023-03-01 00:00:00,95.89,2676000.0,PL
2023-03-02 00:00:00,93.25,2409000.0,EU
2023-03-03 00:00:00,88.81,1939500.0,DE
2023-03-06 00:00:00,91.01,2409000.0,EU
2023-03-07 00:00:00,91.56,2409000.0,EU
2023-03-09 00:00:00,95.43,2409000.0,EU
2023-03-10 00:00:00,95.16,1939500.0,DE
2023-03-13 00:00:00,94.36,2409000.0,EU
2023-03-14 00:00:00,92.34,2409000.0,EU
2023-03-15 00:00:00,90.31,2676000.0,PL
2023-03-16 00:00:00,83.25,2409000.0,EU
2023-03-17 00:00:00,86.5,1939500.0,DE
2023-03-20 00:00:00,82.46,2409000.0,EU
2023-03-21 00:00:00,87.14,2409000.0,EU
2023-03-22 00:00:00,86.14,775500.0,EU
2023-03-23 00:00:00,88.27,2410500.0,EU
2023-03-24 00:00:00,88.09,1939500.0,DE
2023-03-27 00:00:00,85.18,2409000.0,EU
2023-03-28 00:00:00,86.54,2409000.0,EU
2023-03-29 00:00:00,87.16,2676000.0,PL
2023-03-30 00:00:00,87.42,2409000.0,EU
2023-03-31 00:00:00,88.61,1939500.0,DE
2023-04-03 00:00:00,89.82,2409000.0,EU
2023-04-04 00:00:00,94.12,2409000.0,EU
2023-04-06 00:00:00,94.3,2409000.0,EU
2023-04-11 00:00:00,95.52,2409000.0,EU
2023-04-12 00:00:00,93.9,2676000.0,PL
2023-04-13 00:00:00,90.51,2409000.0,EU
2023-04-14 00:00:00,92.3,1939500.0,DE
2023-04-17 00:00:00,90.55,2409000.0,EU
2023-04-18 00:00:00,90.55,2409000.0,EU
2023-04-20 00:00:00,90.68,2409000.0,EU
2023-04-21 00:00:00,88.6,1939500.0,DE
2023-04-24 00:00:00,85.7,2409000.0,EU
2023-04-25 00:00:00,84.73,2409000.0,EU
2023-04-26 00:00:00,83.31,2676000.0,PL
2023-04-27 00:00:00,85.0,2409000.0,EU
2023-04-28 00:00:00,84.0,1939500.0,DE
2023-05-02 00:00:00,83.24,2409000.0,EU
2023-05-04 00:00:00,82.23,2409000.0,EU
2023-05-05 00:00:00,84.38,1939500.0,DE
2023-05-08 00:00:00,82.99,2409000.0,EU
2023-05-09 00:00:00,83.84,2409000.0,EU
2023-05-10 00:00:00,85.85,2676000.0,PL
2023-05-11 00:00:00,86.75,2409000.0,EU
2023-05-12 00:00:00,86.67,1939500.0,DE
2023-05-15 00:00:00,85.7,2409000.0,EU
2023-05-16 00:00:00,85.05,2409000.0,EU
2023-05-17 00:00:00,85.58,775500.0,EU
2023-05-22 00:00:00,85.2,2409000.0,EU
2023-05-23 00:00:00,84.32,2409000.0,EU
2023-05-24 00:00:00,83.0,2676000.0,PL
2023-05-25 00:00:00,81.12,2409000.0,EU
2023-05-26 00:00:00,81.11,1939500.0,DE
2023-05-30 00:00:00,79.79,2409000.0,EU
2023-06-01 00:00:00,78.62,2409000.0,EU
2023-06-02 00:00:00,78.2,1939500.0,DE
2023-06-05 00:00:00,78.55,2409000.0,EU
2023-06-06 00:00:00,80.07,2409000.0,EU
2023-06-07 00:00:00,78.25,2676000.0,PL
2023-06-08 00:00:00,81.54,2409000.0,EU
2023-06-09 00:00:00,83.11,1939500.0,DE
2023-06-12 00:00:00,83.45,2409000.0,EU
2023-06-13 00:00:00,86.44,2409000.0,EU
2023-06-15 00:00:00,91.67,2409000.0,EU
2023-06-16 00:00:00,89.3,1939500.0,DE
2023-06-19 00:00:00,90.16,2409000.0,EU
2023-06-20 00:00:00,91.55,2409000.0,EU
2023-06-21 00:00:00,90.35,2676000.0,PL
2023-06-22 00:00:00,87.11,2409000.0,EU
2023-06-23 00:00:00,88.9,1939500.0,DE
2023-06-26 00:00:00,86.01,2409000.0,EU
2023-06-27 00:00:00,85.35,2410000.0,EU
2023-06-29 00:00:00,86.6,2409000.0,EU
2023-06-30 00:00:00,85.31,1939500.0,DE
2023-07-03 00:00:00,87.11,2658000.0,EU
2023-07-04 00:00:00,85.0,2658000.0,EU
2023-07-05 00:00:00,84.84,2676000.0,PL
2023-07-06 00:00:00,84.18,2658000.0,EU
2023-07-07 00:00:00,84.82,1939500.0,DE
2023-07-10 00:00:00,85.0,2658000.0,EU
2023-07-11 00:00:00,83.62,2658000.0,EU
2023-07-12 00:00:00,85.32,775500.0,EU
2023-07-13 00:00:00,84.25,2658000.0,EU
2023-07-14 00:00:00,85.51,1939500.0,DE
2023-07-17 00:00:00,84.72,2658000.0,EU
2023-07-18 00:00:00,84.9,2658000.0,EU
2023-07-19 00:00:00,86.03,2676000.0,PL
2023-07-20 00:00:00,87.76,2658000.0,EU
2023-07-21 00:00:00,89.36,1939500.0,DE
2023-07-24 00:00:00,90.3,2658000.0,EU
2023-07-25 00:00:00,90.25,2658000.0,EU
2023-07-27 00:00:00,88.02,2658000.0,EU
2023-07-28 00:00:00,87.33,1939500.0,DE
2023-07-31 00:00:00,86.65,2658000.0,EU
2023-08-01 00:00:00,84.69,1329000.0,EU
2023-08-02 00:00:00,81.88,1338000.0,PL
2023-08-03 00:00:00,83.52,1329000.0,EU
2023-08-04 00:00:00,83.33,970000.0,DE
2023-08-07 00:00:00,82.28,1329000.0,EU
2023-08-08 00:00:00,81.46,1329000.0,EU
2023-08-10 00:00:00,82.24,1329000.0,EU
2023-08-11 00:00:00,84.2,970000.0,DE
2023-08-14 00:00:00,85.34,1329000.0,EU
2023-08-15 00:00:00,86.71,1329000.0,EU
2023-08-16 00:00:00,87.01,1338000.0,PL
2023-08-17 00:00:00,86.84,1329000.0,EU
2023-08-18 00:00:00,86.68,970000.0,DE
2023-08-21 00:00:00,86.0,1329000.0,EU
2023-08-22 00:00:00,87.86,1329000.0,EU
2023-08-24 00:00:00,85.51,1329000.0,EU
2023-08-25 00:00:00,85.5,976500.0,DE
2023-08-28 00:00:00,84.7,1329000.0,EU
2023-08-29 00:00:00,84.64,1329000.0,EU
2023-08-30 00:00:00,84.57,1344500.0,PL
2023-08-31 00:00:00,85.52,1581500.0,EU
2023-09-01 00:00:00,84.0,2147000.0,DE
2023-09-04 00:00:00,83.42,3035500.0,EU
2023-09-05 00:00:00,83.41,3035500.0,EU
2023-09-08 00:00:00,82.09,2147000.0,DE
2023-09-11 00:00:00,80.98,3035500.0,EU
2023-09-12 00:00:00,80.6,3035500.0,EU
2023-09-13 00:00:00,80.5,3347500.0,PL
2023-09-14 00:00:00,81.69,3035500.0,EU
2023-09-15 00:00:00,82.33,2147000.0,DE
2023-09-18 00:00:00,80.26,3035500.0,EU
2023-09-19 00:00:00,79.5,3035500.0,EU
2023-09-20 00:00:00,79.8,775500.0,EU
2023-09-21 00:00:00,81.78,3036500.0,EU
2023-09-22 00:00:00,84.03,2147000.0,DE
2023-09-25 00:00:00,83.92,3035500.0,EU
2023-09-26 00:00:00,82.44,3035500.0,EU
2023-09-27 00:00:00,81.37,3347500.0,PL
2023-09-28 00:00:00,81.9,3035500.0,EU
2023-09-29 00:00:00,81.65,2147000.0,DE
2023-10-02 00:00:00,80.95,3035500.0,EU
2023-10-03 00:00:00,79.17,3035500.0,EU
2023-10-04 00:00:00,78.78,1000000.0,XI
2023-10-05 00:00:00,80.5,3035500.0,EU
2023-10-06 00:00:00,79.95,2147000.0,DE
2023-10-09 00:00:00,80.43,3035500.0,EU
2023-10-10 00:00:00,81.82,3035500.0,EU
2023-10-11 00:00:00,82.68,3347500.0,PL
2023-10-12 00:00:00,83.35,3035500.0,EU
2023-10-13 00:00:00,84.61,2147000.0,DE
2023-10-16 00:00:00,83.4,3035500.0,EU
2023-10-17 00:00:00,81.69,3035500.0,EU
2023-10-18 00:00:00,81.72,907000.0,DE
2023-10-19 00:00:00,79.99,3035500.0,EU
2023-10-20 00:00:00,81.19,2147000.0,DE
2023-10-23 00:00:00,79.92,3035500.0,EU
2023-10-24 00:00:00,80.4,3035500.0,EU
2023-10-25 00:00:00,79.85,3347500.0,PL
2023-10-26 00:00:00,79.48,3035500.0,EU
2023-10-27 00:00:00,79.41,2147000.0,DE
2023-10-30 00:00:00,79.78,3035500.0,EU
2023-10-31 00:00:00,77.65,3035500.0,EU
2023-11-02 00:00:00,77.88,3035500.0,EU
2023-11-03 00:00:00,78.35,2147000.0,DE
2023-11-06 00:00:00,76.02,3035500.0,EU
2023-11-07 00:00:00,75.58,3035500.0,EU
2023-11-08 00:00:00,74.56,3347500.0,PL
2023-11-09 00:00:00,75.75,3035500.0,EU
2023-11-10 00:00:00,76.46,2147000.0,DE
2023-11-13 00:00:00,77.01,3035500.0,EU
2023-11-14 00:00:00,76.62,3035500.0,EU
2023-11-15 00:00:00,79.45,766500.0,EU
2023-11-16 00:00:00,79.0,3035500.0,EU
2023-11-17 00:00:00,76.55,2147000.0,DE
2023-11-20 00:00:00,76.35,3035500.0,EU
2023-11-21 00:00:00,75.69,3035500.0,EU
2023-11-22 00:00:00,74.84,3347500.0,PL
2023-11-23 00:00:00,74.5,3035500.0,EU
2023-11-24 00:00:00,75.9,2147000.0,DE
2023-11-27 00:00:00,74.57,3035500.0,EU
2023-11-28 00:00:00,71.71,3035500.0,EU
2023-11-30 00:00:00,70.79,3035500.0,EU
2023-12-01 00:00:00,71.45,2147000.0,DE
2023-12-04 00:00:00,71.34,3035500.0,EU
2023-12-05 00:00:00,69.94,3035500.0,EU
2023-12-06 00:00:00,68.71,3350000.0,PL
2023-12-07 00:00:00,68.76,3035500.0,EU
2023-12-08 00:00:00,69.84,2147000.0,DE
2023-12-11 00:00:00,67.82,3035500.0,EU
2023-12-12 00:00:00,66.72,3035500.0,EU
2023-12-13 00:00:00,69.7,169500.0,PL
2023-12-14 00:00:00,68.45,3035500.0,EU
2023-12-15 00:00:00,66.6,2151000.0,DE
2023-12-18 00:00:00,66.49,3041500.0,EU
2024-01-15 00:00:00,63.5,3099500.0,EU
2024-01-16 00:00:00,63.2,3099500.0,EU
2024-01-17 00:00:00,62.96,2310000.0,PL
2024-01-18 00:00:00,61.28,3099500.0,EU
2024-01-19 00:00:00,61.93,1796000.0,DE
2024-01-22 00:00:00,59.74,3099500.0,EU
2024-01-23 00:00:00,60.55,3099500.0,EU
2024-01-24 00:00:00,62.0,906000.0,EU
2024-01-25 00:00:00,61.95,3099500.0,EU
2024-01-26 00:00:00,61.95,1796000.0,DE
2024-01-29 00:00:00,60.81,3099500.0,EU
2024-01-30 00:00:00,59.82,3099500.0,EU
2024-01-31 00:00:00,62.27,2310000.0,PL
2024-02-01 00:00:00,61.09,3099500.0,EU
2024-02-02 00:00:00,60.92,1796000.0,DE
2024-02-05 00:00:00,60.68,3099500.0,EU
2024-02-06 00:00:00,60.25,3099500.0,EU
2024-02-08 00:00:00,59.85,3099500.0,EU
2024-02-09 00:00:00,57.24,1796000.0,DE
2024-02-12 00:00:00,55.84,3099500.0,EU
2024-02-13 00:00:00,54.24,3099500.0,EU
2024-02-14 00:00:00,54.07,2310000.0,PL
2024-02-15 00:00:00,54.87,3099500.0,EU
2024-02-16 00:00:00,55.12,1796000.0,DE
2024-02-19 00:00:00,53.0,3099500.0,EU
2024-02-20 00:00:00,51.8,3099500.0,EU
2024-02-22 00:00:00,51.55,3099500.0,EU
2024-02-23 00:00:00,49.5,1796000.0,DE
2024-02-26 00:00:00,50.65,3099500.0,EU
2024-02-27 00:00:00,51.12,3099500.0,EU
2024-02-28 00:00:00,54.94,2310000.0,PL
2024-02-29 00:00:00,54.9,3099500.0,EU
2024-03-01 00:00:00,53.6,1796000.0,DE
2024-03-04 00:00:00,51.76,3099500.0,EU
2024-03-05 00:00:00,59.14,3099500.0,EU
2024-03-07 00:00:00,56.94,3099500.0,EU
2024-03-08 00:00:00,57.1,1796000.0,DE
2024-03-11 00:00:00,54.43,3099500.0,EU
2024-03-12 00:00:00,54.21,3099500.0,EU
2024-03-13 00:00:00,54.92,2310000.0,PL
2024-03-14 00:00:00,54.25,3099500.0,EU
2024-03-15 00:00:00,57.75,1796000.0,DE
2024-03-18 00:00:00,59.42,3099500.0,EU
2024-03-19 00:00:00,59.0,3099500.0,EU
2024-03-20 00:00:00,57.9,906000.0,EU
2024-03-21 00:00:00,58.0,3104500.0,EU
2024-03-22 00:00:00,57.93,1796000.0,DE
2024-03-25 00:00:00,62.09,3099500.0,EU
2024-03-26 00:00:00,63.25,3099500.0,EU
2024-03-27 00:00:00,60.56,2310000.0,PL
2024-03-28 00:00:00,59.86,3099500.0,EU
2024-04-02 00:00:00,57.07,3099500.0,EU
2024-04-04 00:00:00,56.37,3099500.0,EU
2024-04-05 00:00:00,57.17,1796000.0,DE
2024-04-08 00:00:00,58.41,3099500.0,EU
2024-04-09 00:00:00,61.3,3099500.0,EU
2024-04-10 00:00:00,63.0,2310000.0,PL
2024-04-11 00:00:00,63.42,3099500.0,EU
2024-04-12 00:00:00,68.01,1796000.0,DE
2024-04-15 00:00:00,68.17,3099500.0,EU
2024-04-16 00:00:00,70.61,3099500.0,EU
2024-04-18 00:00:00,67.15,3099500.0,EU
2024-04-19 00:00:00,67.77,1796000.0,DE
2024-04-22 00:00:00,65.1,3099500.0,EU
2024-04-23 00:00:00,64.28,3099500.0,EU
2024-04-24 00:00:00,65.35,2310000.0,PL
2024-04-25 00:00:00,65.08,3099500.0,EU
2024-04-26 00:00:00,65.66,1796000.0,DE
2024-04-29 00:00:00,63.52,3099500.0,EU
2024-04-30 00:00:00,65.26,3099500.0,EU
2024-05-02 00:00:00,68.1,3099500.0,EU
2024-05-03 00:00:00,71.18,1796000.0,DE
2024-05-06 00:00:00,70.3,3099500.0,EU
2024-05-07 00:00:00,69.16,3099500.0,EU
2024-05-08 00:00:00,68.99,2310000.0,PL
2024-05-13 00:00:00,68.48,3099500.0,EU
2024-05-14 00:00:00,67.67,3099500.0,EU
2024-05-15 00:00:00,69.35,906000.0,EU
2024-05-16 00:00:00,68.26,3099500.0,EU
2024-05-17 00:00:00,69.46,1796000.0,DE
2024-05-20 00:00:00,71.24,3099500.0,EU
2024-05-21 00:00:00,71.8,3099500.0,EU
2024-05-22 00:00:00,74.31,2310000.0,PL
2024-05-23 00:00:00,74.9,3099500.0,EU
2024-05-24 00:00:00,72.8,1796000.0,DE
2024-05-28 00:00:00,72.9,3099500.0,EU
2024-05-30 00:00:00,72.0,3099500.0,EU
2024-05-31 00:00:00,74.49,1796000.0,DE
2024-06-03 00:00:00,75.35,3099500.0,EU
2024-06-04 00:00:00,71.5,3099500.0,EU
2024-06-05 00:00:00,70.3,2310000.0,PL
2024-06-06 00:00:00,71.0,3099500.0,EU
2024-06-07 00:00:00,69.9,1796000.0,DE
2024-06-10 00:00:00,67.82,3099500.0,EU
2024-06-11 00:00:00,70.31,3099500.0,EU
2024-06-13 00:00:00,69.77,3099500.0,EU
2024-06-14 00:00:00,68.41,1796000.0,DE
2024-06-17 00:00:00,66.66,3099500.0,EU
2024-06-18 00:00:00,66.97,3099500.0,EU
2024-06-19 00:00:00,67.75,2310000.0,PL
2024-06-20 00:00:00,68.61,3104000.0,EU
2024-06-21 00:00:00,67.36,1796000.0,DE
2024-06-24 00:00:00,66.06,3099500.0,EU
2024-06-25 00:00:00,65.94,3099500.0,EU
2024-06-27 00:00:00,66.17,3099500.0,EU
2024-06-28 00:00:00,65.01,1796000.0,DE
2024-07-01 00:00:00,67.83,3099500.0,EU
2024-07-02 00:00:00,66.71,3099500.0,EU
2024-07-03 00:00:00,68.84,2310000.0,PL
2024-07-04 00:00:00,68.71,3099500.0,EU
2024-07-05 00:00:00,68.68,1796000.0,DE
2024-07-08 00:00:00,70.0,3099500.0,EU
2024-07-09 00:00:00,66.87,3099500.0,EU
2024-07-10 00:00:00,67.42,906000.0,EU
2024-07-11 00:00:00,66.72,3099500.0,EU
2024-07-12 00:00:00,67.06,1796000.0,DE
2024-07-15 00:00:00,66.63,3099500.0,EU
2024-07-16 00:00:00,66.16,3099500.0,EU
2024-07-17 00:00:00,66.66,2310000.0,PL
2024-07-18 00:00:00,64.96,3099500.0,EU
2024-07-19 00:00:00,64.73,1796000.0,DE
2024-07-22 00:00:00,64.37,3099500.0,EU
2024-07-23 00:00:00,63.67,3099500.0,EU
2024-07-25 00:00:00,66.71,3099500.0,EU
2024-07-26 00:00:00,66.33,1796000.0,DE
2024-07-29 00:00:00,67.17,3099500.0,EU
2024-07-30 00:00:00,66.55,3099500.0,EU
2024-07-31 00:00:00,67.85,2310000.0,PL
2024-08-01 00:00:00,68.07,3099500.0,EU
2024-08-02 00:00:00,69.76,1796000.0,DE
2024-08-05 00:00:00,67.02,3099500.0,EU
2024-08-06 00:00:00,68.65,3099500.0,EU
2024-08-08 00:00:00,68.9,3099500.0,EU
2024-08-09 00:00:00,70.46,1796000.0,DE
2024-08-12 00:00:00,71.15,3099500.0,EU
2024-08-13 00:00:00,70.82,3099500.0,EU
2024-08-14 00:00:00,70.59,2310000.0,PL
2024-08-15 00:00:00,69.85,3099500.0,EU
2024-08-16 00:00:00,71.0,1796000.0,DE
2024-08-19 00:00:00,71.5,3099500.0,EU
2024-08-20 00:00:00,72.4,3099500.0,EU
2024-08-22 00:00:00,71.02,3099500.0,EU
2024-08-23 00:00:00,70.73,1796000.0,DE
2024-08-26 00:00:00,69.28,3099500.0,EU
2024-08-27 00:00:00,70.17,3099500.0,EU
2024-08-28 00:00:00,70.39,2313500.0,PL
2024-08-29 00:00:00,69.5,3125000.0,EU
2024-08-30 00:00:00,70.07,1810000.0,DE
2024-09-02 00:00:00,69.3,3287500.0,EU
2024-09-03 00:00:00,68.56,3287500.0,EU
2024-09-05 00:00:00,65.99,3287500.0,EU
2024-09-06 00:00:00,67.0,1886500.0,DE
2024-09-09 00:00:00,65.75,3287500.0,EU
2024-09-10 00:00:00,65.83,3287500.0,EU
2024-09-11 00:00:00,64.75,2833500.0,PL
2024-09-12 00:00:00,65.1,3287500.0,EU
2024-09-13 00:00:00,64.89,1886500.0,DE
2024-09-16 00:00:00,64.94,3287500.0,EU
2024-09-17 00:00:00,62.71,3287500.0,EU
2024-09-18 00:00:00,62.8,906000.0,EU
2024-09-19 00:00:00,63.56,3290500.0,EU
2024-09-20 00:00:00,63.18,1886500.0,DE
2024-09-23 00:00:00,64.0,3287500.0,EU
2024-09-24 00:00:00,63.91,3287500.0,EU
2024-09-25 00:00:00,63.55,2833500.0,PL
2024-09-26 00:00:00,63.88,3287500.0,EU
2024-09-27 00:00:00,65.45,1886500.0,DE
2024-09-30 00:00:00,65.69,3287500.0,EU
2024-10-01 00:00:00,63.19,3287500.0,EU
2024-10-02 00:00:00,62.89,926500.0,XI
2024-10-03 00:00:00,62.02,3287500.0,EU
2024-10-04 00:00:00,61.03,1886500.0,DE
2024-10-07 00:00:00,60.15,3287500.0,EU
2024-10-08 00:00:00,59.85,3287500.0,EU
2024-10-09 00:00:00,61.18,2833500.0,PL
2024-10-10 00:00:00,63.3,3287500.0,EU
2024-10-11 00:00:00,63.71,1886500.0,DE
2024-10-14 00:00:00,65.0,3287500.0,EU
2024-10-15 00:00:00,64.08,3287500.0,EU
2024-10-16 00:00:00,64.14,1061000.0,DE
2024-10-17 00:00:00,63.1,3287500.0,EU
